timestamp,cycle_time,throughput,robot_distance,idle_time,reward,status
1774800696.736726,7.6,473.7,0.5,0.1,-0.26,AI Training
1774800696.736752,7.7,467.5,0.5,0.1,-0.26,AI Training
1774800696.7367775,7.8,461.5,0.5,0.1,-0.26,AI Training
1774800696.7368019,7.9,455.7,0.5,0.1,-0.26,AI Training
1774800696.7368257,8.0,450.0,0.5,0.1,-0.26,AI Training
1774800696.73685,8.1,444.4,0.5,0.1,-0.26,AI Training
1774800696.7368736,8.2,439.0,0.5,0.1,-0.26,AI Training
1774800696.7369208,8.3,433.7,0.5,0.1,-0.26,AI Training
1774800696.7369466,8.4,428.6,0.5,0.1,-0.26,AI Training
1774800696.7369714,8.5,423.5,0.5,0.1,-0.26,AI Training
1774800696.7369952,8.6,418.6,0.5,0.1,-0.26,AI Training
1774800696.7370203,8.7,413.8,0.5,0.1,-0.26,AI Training
1774800696.7370443,8.8,409.1,0.5,0.1,-0.26,AI Training
1774800696.7370677,8.9,404.5,0.5,0.1,-0.26,AI Training
1774800696.737092,9.0,400.0,0.5,0.1,-0.26,AI Training
1774800696.737116,9.1,395.6,0.5,0.1,-0.26,AI Training
1774800696.73714,9.2,391.3,0.5,0.1,-0.26,AI Training
1774800696.7371645,9.3,387.1,0.5,0.1,-0.26,AI Training
1774800696.7371938,9.4,383.0,0.5,0.1,-0.26,AI Training
1774800696.7372184,9.5,378.9,0.5,0.1,-0.26,AI Training
1774800696.737243,9.6,375.0,0.5,0.1,-0.26,AI Training
1774800696.7372673,9.7,371.1,0.5,0.1,-0.26,AI Training
1774800696.737291,9.8,367.3,0.5,0.1,-0.26,AI Training
1774800696.7373145,9.9,363.6,0.5,0.1,-0.26,AI Training
1774800696.7703443,0.0,3600000000.0,0.5,0.1,-0.26,AI Training
1774800696.7704012,0.1,35999.6,0.5,0.1,-0.26,AI Training
1774800696.7704358,0.2,17999.9,0.5,0.1,-0.26,AI Training
1774800696.7704656,0.3,12000.0,0.5,0.1,-0.26,AI Training
1774800696.7704937,0.4,9000.0,0.5,0.1,-0.26,AI Training
1774800696.7705374,0.5,7200.0,0.5,0.1,-0.26,AI Training
1774800696.7705667,0.6,6000.0,0.5,0.1,-0.26,AI Training
1774800696.7705975,0.7,5142.8,0.5,0.1,-0.26,AI Training
1774800696.7706234,0.8,4500.0,0.5,0.1,-0.26,AI Training
1774800696.7706492,0.9,4000.0,0.5,0.1,-0.26,AI Training
1774800696.7706735,1.0,3600.0,0.5,0.1,-0.26,AI Training
1774800696.770698,1.1,3272.7,0.5,0.1,-0.26,AI Training
1774800696.770723,1.2,3000.0,0.5,0.1,-0.26,AI Training
1774800696.7707536,1.3,2769.2,0.5,0.1,-0.26,AI Training
1774800696.7707791,1.4,2571.4,0.5,0.1,-0.26,AI Training
1774800696.770804,1.5,2400.0,0.5,0.1,-0.26,AI Training
1774800696.7708285,1.6,2250.0,0.5,0.1,-0.26,AI Training
1774800696.7708535,1.7,2117.6,0.5,0.1,-0.26,AI Training
1774800696.7708786,1.8,2000.0,0.5,0.1,-0.26,AI Training
1774800696.7709036,1.9,1894.7,0.5,0.1,-0.26,AI Training
1774800696.7709305,2.0,1800.0,0.5,0.1,-0.26,AI Training
1774800696.770972,2.1,1714.3,0.5,0.1,-0.26,AI Training
1774800696.7709966,2.2,1636.4,0.5,0.1,-0.26,AI Training
1774800696.7710216,2.3,1565.2,0.5,0.1,-0.26,AI Training
1774800696.7710469,2.4,1500.0,0.5,0.1,-0.26,AI Training
1774800696.771072,2.5,1440.0,0.5,0.1,-0.26,AI Training
1774800696.7711012,2.6,1384.6,0.5,0.1,-0.26,AI Training
1774800696.7711282,2.7,1333.3,0.5,0.1,-0.26,AI Training
1774800696.7711525,2.8,1285.7,0.5,0.1,-0.26,AI Training
1774800696.7711768,2.9,1241.4,0.5,0.1,-0.26,AI Training
1774800696.7712007,3.0,1200.0,0.5,0.1,-0.26,AI Training
1774800696.771226,3.1,1161.3,0.5,0.1,-0.26,AI Training
1774800696.7712498,3.2,1125.0,0.5,0.1,-0.26,AI Training
1774800696.77128,3.3,1090.9,0.5,0.1,-0.26,AI Training
1774800696.7713056,3.4,1058.8,0.5,0.1,-0.26,AI Training
1774800696.77133,3.5,1028.6,0.5,0.1,-0.26,AI Training
1774800696.7713542,3.6,1000.0,0.5,0.1,-0.26,AI Training
1774800696.7713788,3.7,973.0,0.5,0.1,-0.26,AI Training
1774800696.771403,3.8,947.4,0.5,0.1,-0.26,AI Training
1774800696.771427,3.9,923.1,0.5,0.1,-0.26,AI Training
1774800696.7714503,4.0,900.0,0.5,0.1,-0.26,AI Training
1774800696.7714748,4.1,878.0,0.5,0.1,-0.26,AI Training
1774800696.771506,4.2,857.1,0.5,0.1,-0.26,AI Training
1774800696.7715335,4.3,837.2,0.5,0.1,-0.26,AI Training
1774800696.7715578,4.4,818.2,0.5,0.1,-0.26,AI Training
1774800696.7715816,4.5,800.0,0.5,0.1,-0.26,AI Training
1774800696.7716055,4.6,782.6,0.5,0.1,-0.26,AI Training
1774800696.7716336,4.7,766.0,0.5,0.1,-0.26,AI Training
1774800696.771659,4.8,750.0,0.5,0.1,-0.26,AI Training
1774800696.771684,4.9,734.7,0.5,0.1,-0.26,AI Training
1774800696.7717075,5.0,720.0,0.5,0.1,-0.26,AI Training
1774800696.7717314,5.1,705.9,0.5,0.1,-0.26,AI Training
1774800696.771759,5.2,692.3,0.5,0.1,-0.26,AI Training
1774800696.771783,5.3,679.2,0.5,0.1,-0.26,AI Training
1774800696.771806,5.4,666.7,0.5,0.1,-0.26,AI Training
1774800696.7718296,5.5,654.5,0.5,0.1,-0.26,AI Training
1774800696.7718527,5.6,642.9,0.5,0.1,-0.26,AI Training
1774800696.771876,5.7,631.6,0.5,0.1,-0.26,AI Training
1774800696.7718997,5.8,620.7,0.5,0.1,-0.26,AI Training
1774800696.7719226,5.9,610.2,0.5,0.1,-0.26,AI Training
1774800696.771946,6.0,600.0,0.5,0.1,-0.26,AI Training
1774800696.7719693,6.1,590.2,0.5,0.1,-0.26,AI Training
1774800696.7719922,6.2,580.6,0.5,0.1,-0.26,AI Training
1774800696.7720263,6.3,571.4,0.5,0.1,-0.26,AI Training
1774800696.7720492,6.4,562.5,0.5,0.1,-0.26,AI Training
1774800696.7720728,6.5,553.8,0.5,0.1,-0.26,AI Training
1774800696.7720957,6.6,545.5,0.5,0.1,-0.26,AI Training
1774800696.7721188,6.7,537.3,0.5,0.1,-0.26,AI Training
1774800696.772146,6.8,529.4,0.5,0.1,-0.26,AI Training
1774800696.7721713,6.9,521.7,0.5,0.1,-0.26,AI Training
1774800696.7721953,7.0,514.3,0.5,0.1,-0.26,AI Training
1774800696.7722232,7.1,507.0,0.5,0.1,-0.26,AI Training
1774800696.7722511,7.2,500.0,0.5,0.1,-0.26,AI Training
1774800696.772276,7.3,493.2,0.5,0.1,-0.26,AI Training
1774800696.7722995,7.4,486.5,0.5,0.1,-0.26,AI Training
1774800696.772323,7.5,480.0,0.5,0.1,-0.26,AI Training
1774800696.7723463,7.6,473.7,0.5,0.1,-0.26,AI Training
1774800696.7723699,7.7,467.5,0.5,0.1,-0.26,AI Training
1774800696.772393,7.8,461.5,0.5,0.1,-0.26,AI Training
1774800696.7724168,7.9,455.7,0.5,0.1,-0.26,AI Training
1774800696.77244,8.0,450.0,0.5,0.1,-0.26,AI Training
1774800696.7724638,8.1,444.4,0.5,0.1,-0.26,AI Training
1774800696.7724872,8.2,439.0,0.5,0.1,-0.26,AI Training
1774800696.7725239,8.3,433.7,0.5,0.1,-0.26,AI Training
1774800696.7725499,8.4,428.6,0.5,0.1,-0.26,AI Training
1774800696.7725737,8.5,423.5,0.5,0.1,-0.26,AI Training
1774800696.7725976,8.6,418.6,0.5,0.1,-0.26,AI Training
1774800696.7726214,8.7,413.8,0.5,0.1,-0.26,AI Training
1774800696.7726445,8.8,409.1,0.5,0.1,-0.26,AI Training
1774800696.7726684,8.9,404.5,0.5,0.1,-0.26,AI Training
1774800696.7726958,9.0,400.0,0.5,0.1,-0.26,AI Training
1774800696.772724,9.1,395.6,0.5,0.1,-0.26,AI Training
1774800696.7727478,9.2,391.3,0.5,0.1,-0.26,AI Training
1774800696.772771,9.3,387.1,0.5,0.1,-0.26,AI Training
1774800696.7727938,9.4,383.0,0.5,0.1,-0.26,AI Training
1774800696.7728171,9.5,378.9,0.5,0.1,-0.26,AI Training
1774800696.7728403,9.6,375.0,0.5,0.1,-0.26,AI Training
1774800696.7728634,9.7,371.1,0.5,0.1,-0.26,AI Training
1774800696.7728865,9.8,367.3,0.5,0.1,-0.26,AI Training
1774800696.7729099,9.9,363.6,0.5,0.1,-0.26,AI Training
1774800696.8053002,0.0,3600000000.0,0.5,0.1,-0.26,AI Training
1774800696.805356,0.1,35999.6,0.5,0.1,-0.26,AI Training
1774800696.8053916,0.2,17999.9,0.5,0.1,-0.26,AI Training
1774800696.8054216,0.3,12000.0,0.5,0.1,-0.26,AI Training
1774800696.8054497,0.4,9000.0,0.5,0.1,-0.26,AI Training
1774800696.8054762,0.5,7200.0,0.5,0.1,-0.26,AI Training
1774800696.8055086,0.6,6000.0,0.5,0.1,-0.26,AI Training
1774800696.805537,0.7,5142.8,0.5,0.1,-0.26,AI Training
1774800696.8055623,0.8,4500.0,0.5,0.1,-0.26,AI Training
1774800696.8055885,0.9,4000.0,0.5,0.1,-0.26,AI Training
1774800696.8056135,1.0,3600.0,0.5,0.1,-0.26,AI Training
1774800696.805651,1.1,3272.7,0.5,0.1,-0.26,AI Training
1774800696.8056781,1.2,3000.0,0.5,0.1,-0.26,AI Training
1774800696.8057034,1.3,2769.2,0.5,0.1,-0.26,AI Training
1774800696.8057284,1.4,2571.4,0.5,0.1,-0.26,AI Training
1774800696.8057537,1.5,2400.0,0.5,0.1,-0.26,AI Training
1774800696.8057787,1.6,2250.0,0.5,0.1,-0.26,AI Training
1774800696.8058038,1.7,2117.6,0.5,0.1,-0.26,AI Training
1774800696.8058279,1.8,2000.0,0.5,0.1,-0.26,AI Training
1774800696.8058527,1.9,1894.7,0.5,0.1,-0.26,AI Training
1774800696.8058774,2.0,1800.0,0.5,0.1,-0.26,AI Training
1774800696.8059015,2.1,1714.3,0.5,0.1,-0.26,AI Training
1774800696.8059256,2.2,1636.4,0.5,0.1,-0.26,AI Training
1774800696.8059494,2.3,1565.2,0.5,0.1,-0.26,AI Training
1774800696.8059728,2.4,1500.0,0.5,0.1,-0.26,AI Training
1774800696.805997,2.5,1440.0,0.5,0.1,-0.26,AI Training
1774800696.8060205,2.6,1384.6,0.5,0.1,-0.26,AI Training
1774800696.806044,2.7,1333.3,0.5,0.1,-0.26,AI Training
1774800696.806068,2.8,1285.7,0.5,0.1,-0.26,AI Training
1774800696.8060918,2.9,1241.4,0.5,0.1,-0.26,AI Training
1774800696.8061209,3.0,1200.0,0.5,0.1,-0.26,AI Training
1774800696.806146,3.1,1161.3,0.5,0.1,-0.26,AI Training
1774800696.8061738,3.2,1125.0,0.5,0.1,-0.26,AI Training
1774800696.8062,3.3,1090.9,0.5,0.1,-0.26,AI Training
1774800696.806225,3.4,1058.8,0.5,0.1,-0.26,AI Training
1774800696.8062537,3.5,1028.6,0.5,0.1,-0.26,AI Training
1774800696.8062787,3.6,1000.0,0.5,0.1,-0.26,AI Training
1774800696.8063033,3.7,973.0,0.5,0.1,-0.26,AI Training
1774800696.8063273,3.8,947.4,0.5,0.1,-0.26,AI Training
1774800696.8063514,3.9,923.1,0.5,0.1,-0.26,AI Training
1774800696.806375,4.0,900.0,0.5,0.1,-0.26,AI Training
1774800696.8063993,4.1,878.0,0.5,0.1,-0.26,AI Training
1774800696.8064232,4.2,857.1,0.5,0.1,-0.26,AI Training
1774800696.8064473,4.3,837.2,0.5,0.1,-0.26,AI Training
1774800696.8064718,4.4,818.2,0.5,0.1,-0.26,AI Training
1774800696.8064957,4.5,800.0,0.5,0.1,-0.26,AI Training
1774800696.8065307,4.6,782.6,0.5,0.1,-0.26,AI Training
1774800696.8065584,4.7,766.0,0.5,0.1,-0.26,AI Training
1774800696.8065848,4.8,750.0,0.5,0.1,-0.26,AI Training
1774800696.8066092,4.9,734.7,0.5,0.1,-0.26,AI Training
1774800696.8066428,5.0,720.0,0.5,0.1,-0.26,AI Training
1774800696.8066676,5.1,705.9,0.5,0.1,-0.26,AI Training
1774800696.8066914,5.2,692.3,0.5,0.1,-0.26,AI Training
1774800696.8067188,5.3,679.2,0.5,0.1,-0.26,AI Training
1774800696.8067434,5.4,666.7,0.5,0.1,-0.26,AI Training
1774800696.806767,5.5,654.5,0.5,0.1,-0.26,AI Training
1774800696.8067913,5.6,642.9,0.5,0.1,-0.26,AI Training
1774800696.8068151,5.7,631.6,0.5,0.1,-0.26,AI Training
1774800696.8068385,5.8,620.7,0.5,0.1,-0.26,AI Training
1774800696.8068624,5.9,610.2,0.5,0.1,-0.26,AI Training
1774800696.806886,6.0,600.0,0.5,0.1,-0.26,AI Training
1774800696.8069093,6.1,590.2,0.5,0.1,-0.26,AI Training
1774800696.8069324,6.2,580.6,0.5,0.1,-0.26,AI Training
1774800696.8069558,6.3,571.4,0.5,0.1,-0.26,AI Training
1774800696.8069794,6.4,562.5,0.5,0.1,-0.26,AI Training
1774800696.8070025,6.5,553.8,0.5,0.1,-0.26,AI Training
1774800696.8070261,6.6,545.5,0.5,0.1,-0.26,AI Training
1774800696.8070498,6.7,537.3,0.5,0.1,-0.26,AI Training
1774800696.807073,6.8,529.4,0.5,0.1,-0.26,AI Training
1774800696.8071022,6.9,521.7,0.5,0.1,-0.26,AI Training
1774800696.8071263,7.0,514.3,0.5,0.1,-0.26,AI Training
1774800696.8071501,7.1,507.0,0.5,0.1,-0.26,AI Training
1774800696.8071735,7.2,500.0,0.5,0.1,-0.26,AI Training
1774800696.8071969,7.3,493.2,0.5,0.1,-0.26,AI Training
1774800696.8072202,7.4,486.5,0.5,0.1,-0.26,AI Training
1774800696.8072474,7.5,480.0,0.5,0.1,-0.26,AI Training
1774800696.8072717,7.6,473.7,0.5,0.1,-0.26,AI Training
1774800696.8072956,7.7,467.5,0.5,0.1,-0.26,AI Training
1774800696.8073187,7.8,461.5,0.5,0.1,-0.26,AI Training
1774800696.8073418,7.9,455.7,0.5,0.1,-0.26,AI Training
1774800696.807365,8.0,450.0,0.5,0.1,-0.26,AI Training
1774800696.8073878,8.1,444.4,0.5,0.1,-0.26,AI Training
1774800696.8074114,8.2,439.0,0.5,0.1,-0.26,AI Training
1774800696.8074348,8.3,433.7,0.5,0.1,-0.26,AI Training
1774800696.8074582,8.4,428.6,0.5,0.1,-0.26,AI Training
1774800696.8074815,8.5,423.5,0.5,0.1,-0.26,AI Training
1774800696.8075159,8.6,418.6,0.5,0.1,-0.26,AI Training
1774800696.8075438,8.7,413.8,0.5,0.1,-0.26,AI Training
1774800696.8075676,8.8,409.1,0.5,0.1,-0.26,AI Training
1774800696.8075967,8.9,404.5,0.5,0.1,-0.26,AI Training
1774800696.8076203,9.0,400.0,0.5,0.1,-0.26,AI Training
1774800696.8076444,9.1,395.6,0.5,0.1,-0.26,AI Training
1774800696.8076675,9.2,391.3,0.5,0.1,-0.26,AI Training
1774800696.807691,9.3,387.1,0.5,0.1,-0.26,AI Training
1774800696.8077142,9.4,383.0,0.5,0.1,-0.26,AI Training
1774800696.8077383,9.5,378.9,0.5,0.1,-0.26,AI Training
1774800696.807766,9.6,375.0,0.5,0.1,-0.26,AI Training
1774800696.8077908,9.7,371.1,0.5,0.1,-0.26,AI Training
1774800696.8078184,9.8,367.3,0.5,0.1,-0.26,AI Training
1774800696.807843,9.9,363.6,0.5,0.1,-0.26,AI Training
1774800696.8402772,0.0,3600000000.0,0.5,0.1,-0.26,AI Training
1774800696.8403375,0.1,35999.6,0.5,0.1,-0.26,AI Training
1774800696.8403738,0.2,17999.9,0.5,0.1,-0.26,AI Training
1774800696.840404,0.3,12000.0,0.5,0.1,-0.26,AI Training
1774800696.8404322,0.4,9000.0,0.5,0.1,-0.26,AI Training
1774800696.840459,0.5,7200.0,0.5,0.1,-0.26,AI Training
1774800696.8404846,0.6,6000.0,0.5,0.1,-0.26,AI Training
1774800696.840524,0.7,5142.8,0.5,0.1,-0.26,AI Training
1774800696.8405592,0.8,4500.0,0.5,0.1,-0.26,AI Training
1774800696.840587,0.9,4000.0,0.5,0.1,-0.26,AI Training
1774800696.8406124,1.0,3600.0,0.5,0.1,-0.26,AI Training
1774800696.8406382,1.1,3272.7,0.5,0.1,-0.26,AI Training
1774800696.840664,1.2,3000.0,0.5,0.1,-0.26,AI Training
1774800696.8406897,1.3,2769.2,0.5,0.1,-0.26,AI Training
1774800696.840714,1.4,2571.4,0.5,0.1,-0.26,AI Training
1774800696.840738,1.5,2400.0,0.5,0.1,-0.26,AI Training
1774800696.8407624,1.6,2250.0,0.5,0.1,-0.26,AI Training
1774800696.8407922,1.7,2117.6,0.5,0.1,-0.26,AI Training
1774800696.840819,1.8,2000.0,0.5,0.1,-0.26,AI Training
1774800696.8408432,1.9,1894.7,0.5,0.1,-0.26,AI Training
1774800696.8408673,2.0,1800.0,0.5,0.1,-0.26,AI Training
1774800696.8408914,2.1,1714.3,0.5,0.1,-0.26,AI Training
1774800696.8409152,2.2,1636.4,0.5,0.1,-0.26,AI Training
1774800696.8409395,2.3,1565.2,0.5,0.1,-0.26,AI Training
1774800696.8409636,2.4,1500.0,0.5,0.1,-0.26,AI Training
1774800696.8409882,2.5,1440.0,0.5,0.1,-0.26,AI Training
1774800696.8410127,2.6,1384.6,0.5,0.1,-0.26,AI Training
1774800696.8410366,2.7,1333.3,0.5,0.1,-0.26,AI Training
1774800696.8410656,2.8,1285.7,0.5,0.1,-0.26,AI Training
1774800696.8410907,2.9,1241.4,0.5,0.1,-0.26,AI Training
1774800696.8411152,3.0,1200.0,0.5,0.1,-0.26,AI Training
1774800696.8411396,3.1,1161.3,0.5,0.1,-0.26,AI Training
1774800696.8411632,3.2,1125.0,0.5,0.1,-0.26,AI Training
1774800696.8411872,3.3,1090.9,0.5,0.1,-0.26,AI Training
1774800696.8412108,3.4,1058.8,0.5,0.1,-0.26,AI Training
1774800696.8412352,3.5,1028.6,0.5,0.1,-0.26,AI Training
1774800696.8412588,3.6,1000.0,0.5,0.1,-0.26,AI Training
1774800696.8412824,3.7,973.0,0.5,0.1,-0.26,AI Training
1774800696.8413107,3.8,947.4,0.5,0.1,-0.26,AI Training
1774800696.8413365,3.9,923.1,0.5,0.1,-0.26,AI Training
1774800696.841361,4.0,900.0,0.5,0.1,-0.26,AI Training
1774800696.8413854,4.1,878.0,0.5,0.1,-0.26,AI Training
1774800696.8414097,4.2,857.1,0.5,0.1,-0.26,AI Training
1774800696.8414333,4.3,837.2,0.5,0.1,-0.26,AI Training
1774800696.8414571,4.4,818.2,0.5,0.1,-0.26,AI Training
1774800696.8414812,4.5,800.0,0.5,0.1,-0.26,AI Training
1774800696.841515,4.6,782.6,0.5,0.1,-0.26,AI Training
1774800696.8415468,4.7,766.0,0.5,0.1,-0.26,AI Training
1774800696.8415716,4.8,750.0,0.5,0.1,-0.26,AI Training
1774800696.8415956,4.9,734.7,0.5,0.1,-0.26,AI Training
1774800696.8416197,5.0,720.0,0.5,0.1,-0.26,AI Training
1774800696.8416433,5.1,705.9,0.5,0.1,-0.26,AI Training
1774800696.841668,5.2,692.3,0.5,0.1,-0.26,AI Training
1774800696.8416917,5.3,679.2,0.5,0.1,-0.26,AI Training
1774800696.841715,5.4,666.7,0.5,0.1,-0.26,AI Training
1774800696.841739,5.5,654.5,0.5,0.1,-0.26,AI Training
1774800696.841762,5.6,642.9,0.5,0.1,-0.26,AI Training
1774800696.8417857,5.7,631.6,0.5,0.1,-0.26,AI Training
1774800696.8418083,5.8,620.7,0.5,0.1,-0.26,AI Training
1774800696.8418322,5.9,610.2,0.5,0.1,-0.26,AI Training
1774800696.8426366,6.0,600.0,0.5,0.1,-0.26,AI Training
1774800696.842672,6.1,590.2,0.5,0.1,-0.26,AI Training
1774800696.8427033,6.2,580.6,0.5,0.1,-0.26,AI Training
1774800696.8427298,6.3,571.4,0.5,0.1,-0.26,AI Training
1774800696.842755,6.4,562.5,0.5,0.1,-0.26,AI Training
1774800696.8427804,6.5,553.8,0.5,0.1,-0.26,AI Training
1774800696.8428047,6.6,545.5,0.5,0.1,-0.26,AI Training
1774800696.8428347,6.7,537.3,0.5,0.1,-0.26,AI Training
1774800696.8428597,6.8,529.4,0.5,0.1,-0.26,AI Training
1774800696.842884,6.9,521.7,0.5,0.1,-0.26,AI Training
1774800696.8429077,7.0,514.3,0.5,0.1,-0.26,AI Training
1774800696.842932,7.1,507.0,0.5,0.1,-0.26,AI Training
1774800696.8429568,7.2,500.0,0.5,0.1,-0.26,AI Training
1774800696.8429813,7.3,493.2,0.5,0.1,-0.26,AI Training
1774800696.8430064,7.4,486.5,0.5,0.1,-0.26,AI Training
1774800696.8430307,7.5,480.0,0.5,0.1,-0.26,AI Training
1774800696.8430552,7.6,473.7,0.5,0.1,-0.26,AI Training
1774800696.84308,7.7,467.5,0.5,0.1,-0.26,AI Training
1774800696.8431046,7.8,461.5,0.5,0.1,-0.26,AI Training
1774800696.843129,7.9,455.7,0.5,0.1,-0.26,AI Training
1774800696.8431525,8.0,450.0,0.5,0.1,-0.26,AI Training
1774800696.8431811,8.1,444.4,0.5,0.1,-0.26,AI Training
1774800696.8432066,8.2,439.0,0.5,0.1,-0.26,AI Training
1774800696.8432314,8.3,433.7,0.5,0.1,-0.26,AI Training
1774800696.8432555,8.4,428.6,0.5,0.1,-0.26,AI Training
1774800696.8432798,8.5,423.5,0.5,0.1,-0.26,AI Training
1774800696.843313,8.6,418.6,0.5,0.1,-0.26,AI Training
1774800696.8433378,8.7,413.8,0.5,0.1,-0.26,AI Training
1774800696.8433616,8.8,409.1,0.5,0.1,-0.26,AI Training
1774800696.8433855,8.9,404.5,0.5,0.1,-0.26,AI Training
1774800696.8434088,9.0,400.0,0.5,0.1,-0.26,AI Training
1774800696.8434327,9.1,395.6,0.5,0.1,-0.26,AI Training
1774800696.843457,9.2,391.3,0.5,0.1,-0.26,AI Training
1774800696.8434808,9.3,387.1,0.5,0.1,-0.26,AI Training
1774800696.8435135,9.4,383.0,0.5,0.1,-0.26,AI Training
1774800696.843541,9.5,378.9,0.5,0.1,-0.26,AI Training
